bkr,cellID,rotation,permutations
129,494063,9120,3
129,494063,9110,3
129,494063,9130,3
134,427130,7130,4
134,427130,7110,3
134,427130,7120,3
141,450033,8110,3
141,450033,8130,3
141,450033,8120,4
143,399104,5120,3
143,399104,5110,3
143,399104,5130,3
148,332061,2110,3
148,332061,2120,3
148,332061,2130,2
148,318120,2110,3
148,318120,2120,3
148,318120,2130,2
142,398035,6130,4
142,398035,6110,3
142,398035,6120,3
148,331076,2110,3
148,331076,2120,3
148,331076,2130,2
191,374221,4120,4
191,374221,4110,4
143,411069,5120,3
143,411069,5110,3
143,411069,5130,3
142,344096,6130,4
142,344096,6110,3
142,344096,6120,3
142,380174,6130,4
142,380174,6110,3
142,380174,6120,3
141,482050,8110,3
141,482050,8130,3
141,482050,8120,4
141,454052,8110,3
141,454052,8130,3
141,454052,8120,4
134,424103,7130,4
134,424103,7110,3
134,424103,7120,3
142,387125,6130,4
142,387125,6110,3
142,387125,6120,3
148,306119,2110,3
148,306119,2120,3
148,306119,2130,2
142,377058,6130,4
142,377058,6110,3
142,377058,6120,3
142,430044,6130,4
142,430044,6110,3
142,430044,6120,3
191,326141,4120,4
191,326141,4110,4
147,309193,3120,4
147,309193,3130,2
147,309193,3110,3
142,386046,6130,4
142,386046,6110,3
142,386046,6120,3
142,335113,6130,4
142,335113,6110,3
142,335113,6120,3
191,380224,4120,4
191,380224,4110,4
141,429029,8110,3
141,429029,8130,3
141,429029,8120,4
148,362192,2110,3
148,362192,2120,3
148,362192,2130,2
143,415094,5120,3
143,415094,5110,3
143,415094,5130,3
146,304201,1120,4
146,304201,1110,3
146,304201,1130,2
143,372210,5120,3
143,372210,5110,3
143,372210,5130,3
141,456020,8110,3
141,456020,8130,3
141,456020,8120,4
142,356172,6130,4
142,356172,6110,3
142,356172,6120,3
142,442075,6130,4
142,442075,6110,3
142,442075,6120,3
134,428106,7130,4
134,428106,7110,3
134,428106,7120,3
142,391118,6130,4
142,391118,6110,3
142,391118,6120,3
134,384192,7130,4
134,384192,7110,3
134,384192,7120,3
142,381055,6130,4
142,381055,6110,3
142,381055,6120,3
134,404114,7130,4
134,404114,7110,3
134,404114,7120,3
148,323098,2110,3
148,323098,2120,3
148,323098,2130,2
141,447013,8110,3
141,447013,8130,3
141,447013,8120,4
143,394155,5120,3
143,394155,5110,3
143,394155,5130,3
148,366183,2110,3
148,366183,2120,3
148,366183,2130,2
141,488065,8110,3
141,488065,8130,3
141,488065,8120,4
141,460031,8110,3
141,460031,8130,3
141,460031,8120,4
142,379169,6130,4
142,379169,6110,3
142,379169,6120,3
191,365224,4120,4
191,365224,4110,4
142,369044,6130,4
142,369044,6110,3
142,369044,6120,3
142,422054,6130,4
142,422054,6110,3
142,422054,6120,3
142,392101,6130,4
142,392101,6110,3
142,392101,6120,3
134,445173,7130,4
134,445173,7110,3
134,445173,7120,3
148,327111,2110,3
148,327111,2120,3
148,327111,2130,2
134,425155,7130,4
134,425155,7110,3
134,425155,7120,3
141,435054,8110,3
141,435054,8130,3
141,435054,8120,4
148,354186,2110,3
148,354186,2120,3
148,354186,2130,2
148,303119,2110,3
148,303119,2120,3
148,303119,2130,2
141,492076,8110,3
141,492076,8130,3
141,492076,8120,4
148,369184,2110,3
148,369184,2120,3
148,369184,2130,2
141,448042,8110,3
141,448042,8130,3
141,448042,8120,4
143,434085,5120,3
143,434085,5110,3
143,434085,5130,3
142,383138,6130,4
142,383138,6110,3
142,383138,6120,3
142,365150,6130,4
142,365150,6110,3
142,365150,6120,3
143,347218,5120,3
143,347218,5110,3
143,347218,5130,3
142,373017,6130,4
142,373017,6110,3
142,373017,6120,3
143,396104,5120,3
143,396104,5110,3
143,396104,5130,3
142,329091,6130,4
142,329091,6110,3
142,329091,6120,3
143,351231,5120,3
143,351231,5110,3
143,351231,5130,3
142,439059,6130,4
142,439059,6110,3
142,439059,6120,3
142,386165,6130,4
142,386165,6110,3
142,386165,6120,3
142,358169,6130,4
142,358169,6110,3
142,358169,6120,3
134,395177,7130,4
134,395177,7110,3
134,395177,7120,3
141,480039,8110,3
141,480039,8130,3
141,480039,8120,4
142,376120,6130,4
142,376120,6110,3
142,376120,6120,3
141,452053,8110,3
141,452053,8130,3
141,452053,8120,4
143,438096,5120,3
143,438096,5110,3
143,438096,5130,3
143,371191,5120,3
143,371191,5110,3
143,371191,5130,3
134,456159,7130,4
134,456159,7110,3
134,456159,7120,3
142,414024,6130,4
142,414024,6110,3
142,414024,6120,3
142,384091,6130,4
142,384091,6110,3
142,384091,6120,3
148,333088,2110,3
148,333088,2120,3
148,333088,2130,2
148,319133,2110,3
148,319133,2120,3
148,319133,2130,2
147,327181,3120,4
147,327181,3130,2
147,327181,3110,3
142,367137,6130,4
142,367137,6110,3
142,367137,6120,3
142,427044,6130,4
142,427044,6110,3
142,427044,6120,3
134,390176,7130,4
134,390176,7110,3
134,390176,7120,3
148,346148,2110,3
148,346148,2120,3
148,346148,2130,2
134,399130,7130,4
134,399130,7110,3
134,399130,7120,3
141,484058,8110,3
141,484058,8130,3
141,484058,8120,4
134,447182,7130,4
134,447182,7110,3
134,447182,7120,3
142,440064,6130,4
142,440064,6110,3
142,440064,6120,3
142,403052,6130,4
142,403052,6110,3
142,403052,6120,3
142,375176,6130,4
142,375176,6110,3
142,375176,6120,3
191,308127,4120,4
191,308127,4110,4
146,294190,1120,4
146,294190,1110,3
146,294190,1130,2
142,379034,6130,4
142,379034,6110,3
142,379034,6120,3
142,416040,6130,4
142,416040,6110,3
142,416040,6120,3
142,473090,6130,4
142,473090,6110,3
142,473090,6120,3
134,422173,7130,4
134,422173,7110,3
134,422173,7120,3
141,445004,8110,3
141,445004,8130,3
141,445004,8120,4
146,288193,1120,4
146,288193,1110,3
146,288193,1130,2
142,350131,6130,4
142,350131,6110,3
142,350131,6120,3
142,387151,6130,4
142,387151,6110,3
142,387151,6120,3
148,368185,2110,3
148,368185,2120,3
148,368185,2130,2
148,368110,2110,3
148,368110,2120,3
148,368110,2130,2
148,354049,2110,3
148,354049,2120,3
148,354049,2130,2
142,407057,6130,4
142,407057,6110,3
142,407057,6120,3
142,364155,6130,4
142,364155,6110,3
142,364155,6120,3
142,363165,6130,4
142,363165,6110,3
142,363165,6120,3
134,400169,7130,4
134,400169,7110,3
134,400169,7120,3
129,501063,9120,3
129,501063,9110,3
129,501063,9130,3
147,317208,3120,4
147,317208,3130,2
147,317208,3110,3
148,383063,2110,3
148,383063,2120,3
148,383063,2130,2
148,330137,2110,3
148,330137,2120,3
148,330137,2130,2
146,297214,1120,4
146,297214,1110,3
146,297214,1130,2
142,325114,6130,4
142,325114,6110,3
142,325114,6120,3
134,410144,7130,4
134,410144,7110,3
134,410144,7120,3
143,382204,5120,3
143,382204,5110,3
143,382204,5130,3
142,419066,6130,4
142,419066,6110,3
142,419066,6120,3
146,292220,1120,4
146,292220,1110,3
146,292220,1130,2
148,338142,2110,3
148,338142,2120,3
148,338142,2130,2
142,391152,6130,4
142,391152,6110,3
142,391152,6120,3
143,364205,5120,3
143,364205,5110,3
143,364205,5130,3
141,490085,8110,3
141,490085,8130,3
141,490085,8120,4
148,372081,2110,3
148,372081,2120,3
148,372081,2130,2
142,395042,6130,4
142,395042,6110,3
142,395042,6120,3
148,344151,2110,3
148,344151,2120,3
148,344151,2130,2
148,314086,2110,3
148,314086,2120,3
148,314086,2130,2
191,385225,4120,4
191,385225,4110,4
143,357229,5120,3
143,357229,5110,3
143,357229,5130,3
142,465076,6130,4
142,465076,6110,3
142,465076,6120,3
147,326188,3120,4
147,326188,3130,2
147,326188,3110,3
141,437046,8110,3
141,437046,8130,3
141,437046,8120,4
143,370195,5120,3
143,370195,5110,3
143,370195,5130,3
143,423079,5120,3
143,423079,5110,3
143,423079,5130,3
147,313196,3120,4
147,313196,3130,2
147,313196,3110,3
148,360068,2110,3
148,360068,2120,3
148,360068,2130,2
148,318093,2110,3
148,318093,2120,3
148,318093,2130,2
143,330220,5120,3
143,330220,5110,3
143,330220,5130,3
146,303201,1120,4
146,303201,1110,3
146,303201,1130,2
141,469049,8110,3
141,469049,8130,3
141,469049,8120,4
142,365128,6130,4
142,365128,6110,3
142,365128,6120,3
142,377159,6130,4
142,377159,6110,3
142,377159,6120,3
141,482047,8110,3
141,482047,8130,3
141,482047,8120,4
142,378108,6130,4
142,378108,6110,3
142,378108,6120,3
148,364079,2110,3
148,364079,2120,3
148,364079,2130,2
134,396210,7130,4
134,396210,7110,3
134,396210,7120,3
142,377029,6130,4
142,377029,6110,3
142,377029,6120,3
142,400036,6130,4
142,400036,6110,3
142,400036,6120,3
143,349223,5120,3
143,349223,5110,3
143,349223,5130,3
142,386075,6130,4
142,386075,6110,3
142,386075,6120,3
141,457038,8110,3
141,457038,8130,3
141,457038,8120,4
148,353117,2110,3
148,353117,2120,3
148,353117,2130,2
143,362237,5120,3
143,362237,5110,3
143,362237,5130,3
141,486058,8110,3
141,486058,8130,3
141,486058,8120,4
142,405032,6130,4
142,405032,6110,3
142,405032,6120,3
142,359168,6130,4
142,359168,6110,3
142,359168,6120,3
148,310103,2110,3
148,310103,2120,3
148,310103,2130,2
129,499042,9120,3
129,499042,9110,3
129,499042,9130,3
142,418028,6130,4
142,418028,6110,3
142,418028,6120,3
143,404095,5120,3
143,404095,5110,3
143,404095,5130,3
143,337212,5120,3
143,337212,5110,3
143,337212,5130,3
148,335164,2110,3
148,335164,2120,3
148,335164,2130,2
141,475066,8110,3
141,475066,8130,3
141,475066,8120,4
141,461043,8110,3
141,461043,8130,3
141,461043,8120,4
148,357106,2110,3
148,357106,2120,3
148,357106,2130,2
143,394228,5120,3
143,394228,5110,3
143,394228,5130,3
143,417077,5120,3
143,417077,5110,3
143,417077,5130,3
134,403142,7130,4
134,403142,7110,3
134,403142,7120,3
141,474057,8110,3
141,474057,8130,3
141,474057,8120,4
142,370118,6130,4
142,370118,6110,3
142,370118,6120,3
142,356037,6130,4
142,356037,6110,3
142,356037,6120,3
142,393053,6130,4
142,393053,6110,3
142,393053,6120,3
142,379140,6130,4
142,379140,6110,3
142,379140,6120,3
148,298122,2110,3
148,298122,2120,3
148,298122,2130,2
129,503039,9120,3
129,503039,9110,3
129,503039,9130,3
142,450081,6130,4
142,450081,6110,3
142,450081,6120,3
148,341169,2110,3
148,341169,2120,3
148,341169,2130,2
142,479095,6130,4
142,479095,6110,3
142,479095,6120,3
141,449024,8110,3
141,449024,8130,3
141,449024,8120,4
142,345095,6130,4
142,345095,6110,3
142,345095,6120,3
134,398211,7130,4
134,398211,7110,3
134,398211,7120,3
143,421082,5120,3
143,421082,5110,3
143,421082,5130,3
142,354151,6130,4
142,354151,6110,3
142,354151,6120,3
141,478044,8110,3
141,478044,8130,3
141,478044,8120,4
148,374077,2110,3
148,374077,2120,3
148,374077,2130,2
142,383145,6130,4
142,383145,6110,3
142,383145,6120,3
143,352238,5120,3
143,352238,5110,3
143,352238,5130,3
147,302137,3120,4
147,302137,3130,2
147,302137,3110,3
129,491048,9120,3
129,491048,9110,3
129,491048,9130,3
142,454068,6130,4
142,454068,6110,3
142,454068,6120,3
147,305197,3120,4
147,305197,3130,2
147,305197,3110,3
148,373060,2110,3
148,373060,2120,3
148,373060,2130,2
147,329190,3120,4
147,329190,3130,2
147,329190,3110,3
141,467040,8110,3
141,467040,8130,3
141,467040,8120,4
134,430156,7130,4
134,430156,7110,3
134,430156,7120,3
148,349084,2110,3
148,349084,2120,3
148,349084,2130,2
191,386222,4120,4
191,386222,4110,4
143,360217,5120,3
143,360217,5110,3
143,360217,5130,3
143,409103,5120,3
143,409103,5110,3
143,409103,5130,3
142,358130,6130,4
142,358130,6110,3
142,358130,6120,3
143,395148,5120,3
143,395148,5110,3
143,395148,5130,3
148,352184,2110,3
148,352184,2120,3
148,352184,2130,2
148,362080,2110,3
148,362080,2120,3
148,362080,2130,2
142,371162,6130,4
142,371162,6110,3
142,371162,6120,3
148,348154,2110,3
148,348154,2120,3
148,348154,2130,2
141,442059,8110,3
141,442059,8130,3
141,442059,8120,4
142,361041,6130,4
142,361041,6110,3
142,361041,6120,3
142,414061,6130,4
142,414061,6110,3
142,414061,6120,3
142,384112,6130,4
142,384112,6110,3
142,384112,6120,3
191,333179,4120,4
191,333179,4110,4
141,485072,8110,3
141,485072,8130,3
141,485072,8120,4
141,471037,8110,3
141,471037,8130,3
141,471037,8120,4
142,367116,6130,4
142,367116,6110,3
142,367116,6120,3
147,314195,3120,4
147,314195,3130,2
147,314195,3110,3
148,346177,2110,3
148,346177,2120,3
148,346177,2130,2
134,399169,7130,4
134,399169,7110,3
134,399169,7120,3
142,380080,6130,4
142,380080,6110,3
142,380080,6120,3
142,366039,6130,4
142,366039,6110,3
142,366039,6120,3
142,403027,6130,4
142,403027,6110,3
142,403027,6120,3
142,375175,6130,4
142,375175,6110,3
142,375175,6120,3
143,361228,5120,3
143,361228,5110,3
143,361228,5130,3
141,446046,8110,3
141,446046,8130,3
141,446046,8120,4
143,393162,5120,3
143,393162,5110,3
143,393162,5130,3
142,379025,6130,4
142,379025,6110,3
142,379025,6120,3
148,342143,2110,3
148,342143,2120,3
148,342143,2130,2
134,441153,7130,4
134,441153,7110,3
134,441153,7120,3
142,365038,6130,4
142,365038,6110,3
142,365038,6120,3
142,388099,6130,4
142,388099,6110,3
142,388099,6120,3
148,321128,2110,3
148,321128,2120,3
148,321128,2130,2
147,310191,3120,4
147,310191,3130,2
147,310191,3110,3
148,355097,2110,3
148,355097,2120,3
148,355097,2130,2
143,378194,5120,3
143,378194,5110,3
143,378194,5130,3
143,401121,5120,3
143,401121,5110,3
143,401121,5130,3
148,350164,2110,3
148,350164,2120,3
148,350164,2130,2
134,387186,7130,4
134,387186,7110,3
134,387186,7120,3
142,381148,6130,4
142,381148,6110,3
142,381148,6120,3
134,449149,7130,4
134,449149,7110,3
134,449149,7120,3
141,472050,8110,3
141,472050,8130,3
141,472050,8120,4
134,435166,7130,4
134,435166,7110,3
134,435166,7120,3
148,368067,2110,3
148,368067,2120,3
148,368067,2130,2
142,361146,6130,4
142,361146,6110,3
142,361146,6120,3
148,363184,2110,3
148,363184,2120,3
148,363184,2130,2
142,434037,6130,4
142,434037,6110,3
142,434037,6120,3
134,397175,7130,4
134,397175,7110,3
134,397175,7120,3
142,383026,6130,4
142,383026,6110,3
142,383026,6120,3
143,406071,5120,3
143,406071,5110,3
143,406071,5130,3
142,373129,6130,4
142,373129,6110,3
142,373129,6120,3
148,359114,2110,3
148,359114,2120,3
148,359114,2130,2
143,382209,5120,3
143,382209,5110,3
143,382209,5130,3
146,292185,1120,4
146,292185,1110,3
146,292185,1130,2
191,338171,4120,4
191,338171,4110,4
134,391183,7130,4
134,391183,7110,3
134,391183,7120,3
148,367171,2110,3
148,367171,2120,3
148,367171,2130,2
141,476061,8110,3
141,476061,8130,3
141,476061,8120,4
134,439171,7130,4
134,439171,7110,3
134,439171,7120,3
142,372126,6130,4
142,372126,6110,3
142,372126,6120,3
148,358057,2110,3
148,358057,2120,3
148,358057,2130,2
191,305131,4120,4
191,305131,4110,4
148,347157,2110,3
148,347157,2120,3
148,347157,2130,2
148,300130,2110,3
148,300130,2120,3
148,300130,2130,2
141,489079,8110,3
141,489079,8130,3
141,489079,8120,4
142,452069,6130,4
142,452069,6110,3
142,452069,6120,3
141,438016,8110,3
141,438016,8130,3
141,438016,8120,4
142,385132,6130,4
142,385132,6110,3
142,385132,6120,3
142,371047,6130,4
142,371047,6110,3
142,371047,6120,3
142,408035,6130,4
142,408035,6110,3
142,408035,6120,3
143,372200,5120,3
143,372200,5110,3
143,372200,5130,3
141,451020,8110,3
141,451020,8130,3
141,451020,8120,4
129,513049,9120,3
129,513049,9110,3
129,513049,9130,3
148,347071,2110,3
148,347071,2120,3
148,347071,2130,2
191,370220,4120,4
191,370220,4110,4
134,441127,7130,4
134,441127,7110,3
134,441127,7120,3
141,464040,8110,3
141,464040,8130,3
141,464040,8120,4
148,360105,2110,3
148,360105,2120,3
148,360105,2130,2
142,399050,6130,4
142,399050,6110,3
142,399050,6120,3
141,493068,8110,3
141,493068,8130,3
141,493068,8120,4
141,440048,8110,3
141,440048,8130,3
141,440048,8120,4
148,336129,2110,3
148,336129,2120,3
148,336129,2130,2
142,389153,6130,4
142,389153,6110,3
142,389153,6120,3
142,375032,6130,4
142,375032,6110,3
142,375032,6120,3
143,398105,5120,3
143,398105,5110,3
143,398105,5130,3
141,483067,8110,3
141,483067,8130,3
141,483067,8120,4
141,455025,8110,3
141,455025,8130,3
141,455025,8120,4
142,351088,6130,4
142,351088,6110,3
142,351088,6120,3
143,374235,5120,3
143,374235,5110,3
143,374235,5130,3
142,380149,6130,4
142,380149,6110,3
142,380149,6120,3
148,378073,2110,3
148,378073,2120,3
148,378073,2130,2
148,364100,2110,3
148,364100,2120,3
148,364100,2130,2
142,360175,6130,4
142,360175,6110,3
142,360175,6120,3
142,387039,6130,4
142,387039,6110,3
142,387039,6120,3
147,320194,3120,4
147,320194,3130,2
147,320194,3110,3
141,444035,8110,3
141,444035,8130,3
141,444035,8120,4
148,340124,2110,3
148,340124,2120,3
148,340124,2130,2
148,363053,2110,3
148,363053,2120,3
148,363053,2130,2
141,487076,8110,3
141,487076,8130,3
141,487076,8120,4
143,380239,5120,3
143,380239,5110,3
143,380239,5130,3
148,353104,2110,3
148,353104,2120,3
148,353104,2130,2
143,362246,5120,3
143,362246,5110,3
143,362246,5130,3
147,311211,3120,4
147,311211,3130,2
147,311211,3110,3
143,392234,5120,3
143,392234,5110,3
143,392234,5130,3
148,356187,2110,3
148,356187,2120,3
148,356187,2130,2
142,391040,6130,4
142,391040,6110,3
142,391040,6120,3
142,432054,6130,4
142,432054,6110,3
142,432054,6120,3
142,328103,6130,4
142,328103,6110,3
142,328103,6120,3
143,475121,5120,3
143,475121,5110,3
143,475121,5130,3
148,357117,2110,3
148,357117,2120,3
148,357117,2130,2
143,318214,5120,3
143,318214,5110,3
143,318214,5130,3
146,299196,1120,4
146,299196,1110,3
146,299196,1130,2
143,437094,5120,3
143,437094,5110,3
143,437094,5130,3
148,370083,2110,3
148,370083,2120,3
148,370083,2130,2
134,446132,7130,4
134,446132,7110,3
134,446132,7120,3
143,379227,5120,3
143,379227,5110,3
143,379227,5130,3
143,342200,5120,3
143,342200,5110,3
143,342200,5130,3
143,369203,5120,3
143,369203,5110,3
143,369203,5130,3
143,365233,5120,3
143,365233,5110,3
143,365233,5130,3
142,369026,6130,4
142,369026,6110,3
142,369026,6120,3
142,332106,6130,4
142,332106,6110,3
142,332106,6120,3
143,392175,5120,3
143,392175,5110,3
143,392175,5130,3
148,341148,2110,3
148,341148,2120,3
148,341148,2130,2
143,354240,5120,3
143,354240,5110,3
143,354240,5130,3
147,303185,3120,4
147,303185,3130,2
147,303185,3110,3
141,478049,8110,3
141,478049,8130,3
141,478049,8120,4
143,425075,5120,3
143,425075,5110,3
143,425075,5130,3
142,374102,6130,4
142,374102,6110,3
142,374102,6120,3
134,434139,7130,4
134,434139,7110,3
134,434139,7120,3
134,401208,7130,4
134,401208,7110,3
134,401208,7120,3
142,365159,6130,4
142,365159,6110,3
142,365159,6120,3
141,491087,8110,3
141,491087,8130,3
141,491087,8120,4
142,424028,6130,4
142,424028,6110,3
142,424028,6120,3
148,320093,2110,3
148,320093,2120,3
148,320093,2130,2
142,329129,6130,4
142,329129,6110,3
142,329129,6120,3
142,376104,6130,4
142,376104,6110,3
142,376104,6120,3
142,377141,6130,4
142,377141,6110,3
142,377141,6120,3
134,430129,7130,4
134,430129,7110,3
134,430129,7120,3
141,453032,8110,3
141,453032,8130,3
141,453032,8120,4
148,349079,2110,3
148,349079,2120,3
148,349079,2130,2
143,358231,5120,3
143,358231,5110,3
143,358231,5130,3
148,376066,2110,3
148,376066,2120,3
148,376066,2130,2
148,355188,2110,3
148,355188,2120,3
148,355188,2130,2
142,362125,6130,4
142,362125,6110,3
142,362125,6120,3
142,385034,6130,4
142,385034,6110,3
142,385034,6120,3
143,371201,5120,3
143,371201,5110,3
143,371201,5130,3
147,304190,3120,4
147,304190,3130,2
147,304190,3110,3
141,442036,8110,3
141,442036,8130,3
141,442036,8120,4
134,405144,7130,4
134,405144,7110,3
134,405144,7120,3
142,428023,6130,4
142,428023,6110,3
142,428023,6120,3
148,361076,2110,3
148,361076,2120,3
148,361076,2130,2
143,331224,5120,3
143,331224,5110,3
143,331224,5130,3
142,384149,6130,4
142,384149,6110,3
142,384149,6120,3
142,381130,6130,4
142,381130,6110,3
142,381130,6120,3
134,418140,7130,4
134,418140,7110,3
134,418140,7120,3
129,519054,9120,3
129,519054,9110,3
129,519054,9130,3
142,337100,6130,4
142,337100,6110,3
142,337100,6120,3
143,390238,5120,3
143,390238,5110,3
143,390238,5130,3
143,355230,5120,3
143,355230,5110,3
143,355230,5130,3
143,346218,5120,3
143,346218,5110,3
143,346218,5130,3
129,498049,9120,3
129,498049,9110,3
129,498049,9130,3
142,380077,6130,4
142,380077,6110,3
142,380077,6120,3
148,313124,2110,3
148,313124,2120,3
148,313124,2130,2
134,426165,7130,4
134,426165,7110,3
134,426165,7120,3
146,305201,1120,4
146,305201,1110,3
146,305201,1130,2
143,375202,5120,3
143,375202,5110,3
143,375202,5130,3
191,308129,4120,4
191,308129,4110,4
141,460068,8110,3
141,460068,8130,3
141,460068,8120,4
141,446051,8110,3
141,446051,8130,3
141,446051,8120,4
143,393133,5120,3
143,393133,5110,3
143,393133,5130,3
142,379124,6130,4
142,379124,6110,3
142,379124,6120,3
142,342096,6130,4
142,342096,6110,3
142,342096,6120,3
148,365065,2110,3
148,365065,2120,3
148,365065,2130,2
142,388136,6130,4
142,388136,6110,3
142,388136,6120,3
147,321187,3120,4
147,321187,3130,2
147,321187,3110,3
142,473096,6130,4
142,473096,6110,3
142,473096,6120,3
141,459021,8110,3
141,459021,8130,3
141,459021,8120,4
148,355068,2110,3
