like1,parPartSOM_Fast_to_SOM_Slow_soil,parSOM_FastDecCoeffStandard_soil,parPartSMB_Fast_to_SOM_Fast_soil,parPartSMB_Slow_to_SOM_Fast_soil,parAOM_SlowDecCoeffStandard_fert,parSOM_SlowDecCoeffStandard_soil,parAOM_SlowUtilizationEfficiency_,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,chain
-2.3906,0.45776,7.1943e-05,0.71973,0.57422,0.00019383,3.9816e-05,0.48779,0.55859,0.54785,0.54541,0.53662,0.53076,0.5249,0.521,0.52246,0.51855,0.50928,0.50439,0.50391,0.50146,0.50439,0.50195,0.48511,0.47534,0.46948,0.46118,0.56299,0.55029,0.55469,0.5459,0.53711,0.53076,0.52588,0.53613,0.53174,0.52881,0.521,0.52734,0.53125,0.54932,0.55322,0.53174,0.51855,0.52979,0.51758,0.59961,0.59668,0.6123,0.60986,0.62256,0.61377,0.62256,0.63672,0.63721,0.62549,0.61719,0.62158,0.62646,0.6543,0.64014,0.66357,0.64893,0.66797,0.63232,0.59766,0.62012,0.65283,0.65625,0.68262,0.66846,0.68896,0.71729,0.73145,0.70557,0.69971,0.69922,0.70605,0.74463,0.70557,0.78809,0.78076,0.80322,0.7251,0.61035,0.59717,0.60986,0.59961,0.59082,0.58496,0.58154,0.59521,0.59912,0.59668,0.58301,0.59277,0.59668,0.61572,0.6167,0.60352,0.58984,0.60596,0.59717,2.0
-1.7725,0.21228,0.00016117,0.53125,0.604,0.00015557,5.1498e-05,0.28687,0.54541,0.51563,0.50244,0.48169,0.46924,0.45728,0.44702,0.44385,0.43213,0.41699,0.40796,0.40381,0.39575,0.39478,0.38281,0.35571,0.33789,0.32471,0.30933,0.54541,0.51172,0.50342,0.4812,0.46704,0.45483,0.44458,0.44824,0.43408,0.4248,0.41162,0.41406,0.40869,0.41675,0.40454,0.37305,0.35107,0.34863,0.32813,0.58105,0.55371,0.55469,0.5376,0.54443,0.52979,0.53223,0.53955,0.52979,0.51074,0.49585,0.49609,0.4917,0.50928,0.48071,0.48511,0.45996,0.46387,0.41406,0.57861,0.57813,0.59619,0.58545,0.60596,0.58594,0.6001,0.62158,0.625,0.5918,0.5791,0.57373,0.57227,0.6001,0.54639,0.60889,0.58789,0.59473,0.50244,0.58984,0.5542,0.55273,0.52783,0.51367,0.50146,0.49219,0.49902,0.49268,0.4834,0.46313,0.46875,0.46387,0.47314,0.46045,0.42896,0.40454,0.40674,0.38525,0.0
-2.5098,0.2561,3.0518e-05,0.44092,0.62305,0.00022542,4.7386e-05,0.43311,0.56006,0.55225,0.55127,0.54492,0.54053,0.53711,0.53467,0.53711,0.5332,0.52686,0.52295,0.52344,0.52197,0.5249,0.521,0.51025,0.50293,0.49927,0.49292,0.56445,0.55225,0.55762,0.55029,0.54346,0.53906,0.53662,0.54785,0.54248,0.5415,0.53418,0.5415,0.54492,0.56201,0.55908,0.5459,0.53467,0.54736,0.53613,0.60059,0.59717,0.61328,0.61084,0.625,0.61816,0.62793,0.64307,0.6416,0.63135,0.62256,0.62744,0.63135,0.6582,0.64111,0.66406,0.65039,0.66846,0.63135,0.59766,0.61963,0.65234,0.65527,0.68213,0.66895,0.68994,0.71826,0.72949,0.70361,0.69629,0.69531,0.70117,0.7373,0.69482,0.77393,0.76416,0.78369,0.70313,0.61035,0.59766,0.61133,0.60205,0.59521,0.59131,0.58984,0.60449,0.60742,0.60645,0.59277,0.60352,0.60693,0.62549,0.62402,0.61182,0.59961,0.61621,0.60693,1.0
-1.4512,0.14551,0.00016654,0.58252,0.66748,0.0002104,3.2306e-05,0.41577,0.54834,0.52148,0.51025,0.4917,0.47974,0.46875,0.45923,0.45728,0.44751,0.43359,0.42529,0.42188,0.41577,0.41626,0.40601,0.38257,0.36694,0.3562,0.34326,0.55029,0.52051,0.51465,0.49536,0.48145,0.46948,0.45972,0.46484,0.4541,0.44556,0.43384,0.43701,0.43433,0.4458,0.43774,0.41113,0.39063,0.39282,0.37451,0.58496,0.56396,0.56836,0.55371,0.56055,0.5459,0.54834,0.55713,0.55029,0.53174,0.51855,0.51904,0.51709,0.53809,0.51465,0.52246,0.49854,0.50586,0.45972,0.58301,0.5874,0.6084,0.6001,0.62012,0.59961,0.61426,0.63623,0.64258,0.60889,0.59766,0.5918,0.59229,0.62256,0.57324,0.63818,0.61816,0.62646,0.53662,0.59473,0.56396,0.56543,0.54346,0.5293,0.51709,0.5083,0.5166,0.51367,0.50488,0.48657,0.49268,0.49048,0.50293,0.49536,0.46802,0.44556,0.45142,0.43408,2.0
-1.4063,0.26904,0.00014985,0.74902,0.37744,0.00018644,3.8326e-05,0.33398,0.55029,0.52686,0.51709,0.5,0.48975,0.47974,0.47144,0.46973,0.46045,0.44751,0.43994,0.43701,0.43066,0.43115,0.42114,0.39844,0.3833,0.37256,0.35938,0.55176,0.52441,0.52002,0.50195,0.48926,0.47876,0.47021,0.47607,0.46509,0.45752,0.4458,0.44946,0.44653,0.45728,0.44824,0.42163,0.40161,0.40283,0.38477,0.5874,0.56738,0.57324,0.56006,0.56885,0.55615,0.56006,0.56982,0.56299,0.54639,0.5332,0.53467,0.53271,0.55273,0.52832,0.53711,0.51416,0.52197,0.47534,0.58496,0.5918,0.61426,0.60791,0.62988,0.61182,0.62793,0.65137,0.65869,0.62695,0.61621,0.6123,0.61279,0.64307,0.59326,0.66016,0.64209,0.65234,0.5625,0.59668,0.56836,0.5708,0.55029,0.5376,0.52734,0.52002,0.52881,0.52588,0.51855,0.5,0.50684,0.50439,0.5166,0.50781,0.48071,0.45898,0.4646,0.44653,0.0
-1.46,0.31641,0.00015342,0.5459,0.21826,0.00017083,4.375e-05,0.42798,0.55078,0.52539,0.51514,0.49707,0.4856,0.4751,0.46631,0.4646,0.45508,0.44116,0.43311,0.42969,0.42358,0.42407,0.41333,0.38818,0.37183,0.36011,0.34619,0.55273,0.52344,0.51807,0.49829,0.48438,0.47314,0.46387,0.46973,0.45874,0.44995,0.43799,0.44116,0.43799,0.44873,0.43848,0.40869,0.38672,0.38794,0.36792,0.58789,0.56592,0.57031,0.55566,0.56299,0.54883,0.55225,0.56201,0.55518,0.53662,0.52344,0.52393,0.52197,0.54199,0.5166,0.52148,0.49634,0.50342,0.45508,0.58545,0.58984,0.61133,0.60303,0.62354,0.604,0.61963,0.64258,0.64941,0.6167,0.60596,0.60059,0.60107,0.63184,0.58057,0.64404,0.62354,0.63281,0.54199,0.59766,0.56641,0.56836,0.54639,0.53223,0.52051,0.5127,0.52148,0.51855,0.50977,0.49121,0.49731,0.49463,0.50635,0.49658,0.46606,0.44214,0.44702,0.42725,1.0
-1.4033,0.39453,0.00017405,0.8291,0.40332,0.00024414,2.6166e-05,0.12097,0.55273,0.53516,0.52881,0.5166,0.50977,0.50391,0.49854,0.49805,0.48975,0.48071,0.47534,0.47388,0.46899,0.46948,0.46289,0.44531,0.43384,0.42578,0.41577,0.55273,0.52979,0.52734,0.51318,0.50488,0.49878,0.49341,0.50098,0.48877,0.48535,0.47461,0.48022,0.47729,0.4873,0.47754,0.45508,0.4397,0.44238,0.42603,0.58887,0.5708,0.57861,0.56885,0.58203,0.57324,0.58057,0.59131,0.58252,0.56934,0.55615,0.55908,0.55664,0.5752,0.54785,0.56055,0.5415,0.54883,0.50146,0.58643,0.59473,0.61914,0.61523,0.64111,0.62598,0.64502,0.66895,0.67334,0.64453,0.63281,0.62939,0.62842,0.65674,0.60352,0.67188,0.65479,0.66357,0.57227,0.59717,0.57275,0.57764,0.56055,0.55225,0.54639,0.54248,0.55273,0.54834,0.54492,0.52686,0.53564,0.5332,0.54443,0.53369,0.51074,0.49316,0.5,0.48218,2.0
-1.3955,0.23376,9.9838e-05,0.61768,0.35034,0.00019991,4.5717e-05,0.44141,0.55273,0.53125,0.52246,0.50635,0.49585,0.48633,0.47803,0.47705,0.46851,0.45508,0.44727,0.44434,0.43872,0.43945,0.42969,0.40527,0.3894,0.37793,0.36401,0.55518,0.53027,0.52686,0.50977,0.49707,0.48633,0.47803,0.48438,0.47461,0.46655,0.45557,0.45898,0.45703,0.46899,0.46045,0.43311,0.41211,0.41431,0.39526,0.59082,0.57373,0.58105,0.56885,0.57666,0.56396,0.56787,0.57813,0.57275,0.55518,0.54248,0.54346,0.54248,0.56396,0.54053,0.54834,0.52441,0.53223,0.48608,0.58838,0.59766,0.62158,0.61572,0.63672,0.61816,0.63428,0.6582,0.66602,0.63379,0.62354,0.61865,0.62012,0.65186,0.60303,0.66846,0.64941,0.65967,0.57031,0.60059,0.57422,0.57861,0.55908,0.5459,0.53564,0.52783,0.5376,0.53564,0.52783,0.51025,0.5166,0.51514,0.52832,0.52051,0.49243,0.46973,0.47583,0.45776,0.0
-1.4971,0.36011,0.00016963,0.30835,0.8999,0.00015056,4.6372e-05,0.55957,0.55371,0.53516,0.52832,0.51416,0.50488,0.49634,0.48926,0.48926,0.48267,0.47021,0.46338,0.46118,0.45703,0.45923,0.46045,0.43066,0.41675,0.40747,0.39575,0.55713,0.53613,0.53613,0.52197,0.50977,0.50049,0.49292,0.50049,0.49316,0.48682,0.47705,0.48193,0.48291,0.49878,0.50146,0.4707,0.45215,0.45874,0.44141,0.59326,0.58105,0.5918,0.58301,0.59229,0.58057,0.58545,0.59668,0.59375,0.57813,0.56738,0.56982,0.57129,0.59619,0.57813,0.59277,0.57178,0.58398,0.54199,0.59131,0.60449,0.63184,0.62891,0.65137,0.63379,0.65039,0.67529,0.68555,0.65527,0.64697,0.64404,0.64795,0.68311,0.63965,0.71191,0.69727,0.71143,0.62695,0.604,0.58154,0.58887,0.57275,0.56104,0.55176,0.54492,0.55615,0.55664,0.55078,0.53467,0.54248,0.54297,0.55957,0.55615,0.53516,0.51563,0.52539,0.51123,1.0
-1.9063,0.3584,0.00012171,0.79541,0.69287,0.0001725,2.6822e-05,0.32349,0.55566,0.54297,0.53906,0.52881,0.52246,0.5166,0.51172,0.51221,0.50684,0.4978,0.49292,0.49194,0.48828,0.49023,0.48462,0.46973,0.45972,0.45313,0.44434,0.55859,0.54199,0.54346,0.5332,0.5249,0.51855,0.51367,0.52246,0.51465,0.51172,0.50293,0.50879,0.50928,0.52393,0.51904,0.50244,0.48877,0.49561,0.48291,0.59521,0.58691,0.59961,0.59473,0.60791,0.59961,0.60791,0.62109,0.61816,0.60645,0.59619,0.60059,0.60254,0.62744,0.6084,0.62939,0.61377,0.62842,0.58838,0.59229,0.61084,0.64063,0.64209,0.66895,0.65527,0.67578,0.70313,0.71387,0.68799,0.68066,0.67969,0.68457,0.71973,0.67578,0.75586,0.74609,0.76416,0.68164,0.60449,0.5874,0.59766,0.58496,0.57666,0.5708,0.56738,0.57959,0.58008,0.57813,0.5625,0.57227,0.57324,0.58936,0.58643,0.57031,0.55518,0.56787,0.55566,2.0
-1.6436,0.37134,0.00020134,0.63184,0.7627,0.00014389,3.463e-05,0.41943,0.5542,0.53711,0.53125,0.51855,0.51074,0.50293,0.49707,0.49707,0.49072,0.48022,0.47437,0.47266,0.46875,0.4707,0.46387,0.44629,0.43481,0.427,0.41699,0.55713,0.5376,0.5376,0.52441,0.51416,0.50586,0.49951,0.50732,0.5,0.49512,0.4856,0.49097,0.49146,0.50586,0.50146,0.48193,0.46558,0.47192,0.45703,0.59326,0.58252,0.59375,0.58643,0.59717,0.58691,0.59375,0.60596,0.60303,0.58936,0.5791,0.58252,0.58447,0.60938,0.59082,0.60889,0.59082,0.604,0.56348,0.59033,0.60596,0.63428,0.63379,0.6582,0.64307,0.66162,0.68799,0.69922,0.67139,0.66406,0.66211,0.66699,0.70264,0.65967,0.73682,0.7251,0.74219,0.65918,0.60303,0.58252,0.59082,0.57617,0.56592,0.55762,0.55273,0.56396,0.56445,0.56055,0.54443,0.55322,0.5542,0.57031,0.56787,0.54883,0.53125,0.54248,0.5293,0.0
-1.4316,0.28101,0.00015712,0.54346,0.50439,0.00028157,4.0889e-05,0.33691,0.5498,0.52588,0.51611,0.49878,0.48853,0.47852,0.47021,0.46851,0.45898,0.4458,0.43823,0.43506,0.42871,0.42896,0.41846,0.39551,0.37988,0.3689,0.35547,0.55078,0.52295,0.51807,0.49951,0.4873,0.47681,0.46826,0.47412,0.4624,0.45483,0.44287,0.44653,0.44312,0.45361,0.4436,0.41602,0.396,0.39648,0.37769,0.58643,0.56494,0.56982,0.55566,0.56348,0.55029,0.55371,0.56201,0.55371,0.53564,0.52148,0.52197,0.51904,0.53809,0.51123,0.51709,0.49268,0.4978,0.44946,0.58398,0.58838,0.60938,0.60059,0.62061,0.60107,0.61523,0.63672,0.64063,0.60645,0.59375,0.5874,0.58594,0.61377,0.56104,0.62158,0.59912,0.60449,0.51123,0.5957,0.56592,0.56787,0.54639,0.53369,0.52295,0.51514,0.52393,0.51953,0.51172,0.49316,0.49951,0.49634,0.50732,0.49731,0.46851,0.44604,0.45068,0.43115,1.0
-1.5488,0.28247,0.00013924,0.57715,0.59668,0.00018096,5.9426e-05,0.31055,0.54834,0.52197,0.51074,0.49219,0.48071,0.46997,0.46045,0.45801,0.44702,0.43286,0.42432,0.42065,0.41309,0.4126,0.40088,0.37476,0.35742,0.34424,0.32886,0.54883,0.51904,0.5127,0.49292,0.47974,0.46826,0.45898,0.46362,0.45068,0.44189,0.42944,0.43237,0.42773,0.43677,0.42578,0.39575,0.37402,0.37256,0.35229,0.58447,0.56152,0.56494,0.55029,0.55811,0.54443,0.54736,0.55566,0.54639,0.52832,0.51416,0.51465,0.51074,0.5293,0.50244,0.50781,0.48291,0.48755,0.43823,0.58203,0.58545,0.60596,0.59717,0.61816,0.59912,0.61426,0.63574,0.64063,0.60742,0.5957,0.59033,0.58887,0.61768,0.56543,0.62842,0.60742,0.61426,0.52197,0.59375,0.56201,0.56299,0.54053,0.52686,0.51563,0.50732,0.51514,0.50977,0.50146,0.48193,0.48804,0.48364,0.49414,0.48291,0.45239,0.42871,0.4314,0.41064,2.0
-1.3828,0.26318,0.00014973,0.41382,0.44556,0.00020552,3.165e-05,0.33521,0.55127,0.52881,0.52002,0.50439,0.49463,0.48584,0.47852,0.47705,0.46802,0.45605,0.44897,0.44653,0.44067,0.44116,0.4314,0.40967,0.39551,0.38525,0.3728,0.55225,0.52539,0.52148,0.50391,0.49219,0.48291,0.4751,0.48169,0.47021,0.46338,0.4519,0.4563,0.45313,0.46362,0.45337,0.42651,0.40723,0.40869,0.39014,0.58789,0.56738,0.57324,0.56006,0.56885,0.55713,0.56152,0.57129,0.56348,0.54688,0.5332,0.53467,0.53223,0.55127,0.5249,0.53223,0.50879,0.51514,0.46704,0.58545,0.59082,0.61279,0.60547,0.62744,0.60889,0.625,0.64795,0.65283,0.62061,0.60889,0.604,0.60352,0.63281,0.58008,0.64307,0.62256,0.62988,0.53809,0.59717,0.56836,0.57129,0.55078,0.53906,0.52979,0.52295,0.53271,0.52881,0.52197,0.50342,0.51074,0.50781,0.51953,0.50928,0.4812,0.45972,0.46533,0.44604,0.0
-1.377,0.3811,0.00016844,0.63965,0.55957,0.00022709,4.1306e-05,0.35327,0.55225,0.53174,0.52393,0.50928,0.50049,0.4917,0.48438,0.4834,0.47534,0.46362,0.45679,0.45435,0.44897,0.44995,0.44092,0.42017,0.40625,0.39648,0.38428,0.5542,0.53027,0.52734,0.51172,0.50049,0.49146,0.48413,0.49097,0.48096,0.47461,0.46387,0.46826,0.46631,0.47827,0.47021,0.44629,0.42773,0.43042,0.41333,0.58984,0.57324,0.58105,0.57031,0.58008,0.56836,0.57324,0.5835,0.57715,0.56152,0.54883,0.55078,0.54932,0.5708,0.54736,0.55811,0.53613,0.54443,0.49878,0.5874,0.59717,0.62158,0.6167,0.63916,0.62158,0.6377,0.66162,0.66846,0.63721,0.62646,0.62207,0.62305,0.6543,0.60498,0.67188,0.65381,0.66357,0.57422,0.59912,0.57422,0.5791,0.56055,0.54932,0.54004,0.53369,0.54395,0.5415,0.53516,0.51758,0.52539,0.52393,0.53711,0.5293,0.50488,0.48438,0.49146,0.47437,1.0
-1.4854,0.36792,0.00021291,0.88525,0.16431,0.00023246,4.7743e-05,0.36401,0.54883,0.52197,0.51074,0.4917,0.47998,0.46899,0.45972,0.45752,0.448,0.43384,0.42578,0.42236,0.41602,0.41626,0.40601,0.38184,0.36621,0.35474,0.34131,0.5498,0.52002,0.51367,0.4939,0.47974,0.46802,0.45825,0.46338,0.45264,0.44385,0.43188,0.43506,0.43188,0.44263,0.43359,0.40527,0.38403,0.38501,0.36621,0.58545,0.56299,0.56689,0.55176,0.55859,0.54443,0.54688,0.55615,0.54932,0.53076,0.51709,0.51758,0.51514,0.53516,0.51025,0.5166,0.49194,0.49854,0.45117,0.58301,0.5874,0.60791,0.59961,0.61963,0.59961,0.61475,0.63721,0.64355,0.61035,0.59912,0.59326,0.59326,0.62305,0.57275,0.63623,0.61572,0.62402,0.53271,0.59473,0.56348,0.56445,0.54199,0.52734,0.51563,0.50684,0.51514,0.51172,0.50342,0.48486,0.49072,0.48804,0.5,0.49121,0.46191,0.43848,0.4436,0.42505,2.0
-1.6201,0.40552,0.00013161,0.61279,0.5918,7.5459e-05,5.8889e-05,0.53125,0.55371,0.53418,0.52686,0.51221,0.50195,0.49243,0.48462,0.48413,0.47705,0.46362,0.4563,0.45337,0.44873,0.45044,0.4502,0.41919,0.40405,0.39331,0.38037,0.55713,0.53613,0.53467,0.52002,0.50684,0.49658,0.48828,0.49536,0.48779,0.48047,0.47021,0.47437,0.47485,0.48999,0.49048,0.45972,0.43994,0.44531,0.42749,0.59326,0.58154,0.5918,0.58301,0.5918,0.58008,0.58496,0.59717,0.59521,0.58057,0.57031,0.57324,0.5752,0.60107,0.58398,0.60059,0.58105,0.5957,0.55566,0.59131,0.60596,0.63379,0.63232,0.65576,0.63916,0.65723,0.68408,0.69775,0.66992,0.66406,0.6626,0.66943,0.70654,0.6665,0.74707,0.73828,0.76025,0.68164,0.604,0.58154,0.58887,0.57227,0.55957,0.5498,0.54248,0.55322,0.5542,0.54785,0.53223,0.53955,0.54053,0.55664,0.5542,0.53223,0.51221,0.52246,0.50879,0.0
-1.6553,0.22607,0.00013208,0.82715,0.69092,0.00020683,2.569e-05,0.39697,0.55469,0.53809,0.53271,0.52051,0.51221,0.50488,0.49878,0.49878,0.49243,0.48193,0.47607,0.47437,0.47046,0.47241,0.46582,0.44873,0.43726,0.42969,0.42017,0.55762,0.53906,0.53955,0.52686,0.5166,0.5083,0.50195,0.51025,0.50293,0.49805,0.48877,0.49414,0.49463,0.50928,0.50537,0.4873,0.47144,0.47803,0.46411,0.59375,0.58447,0.5957,0.58887,0.6001,0.58984,0.59619,0.6084,0.60547,0.5918,0.58105,0.58447,0.58594,0.61084,0.59326,0.61133,0.59326,0.60693,0.56641,0.59131,0.60791,0.63672,0.63623,0.66064,0.64502,0.66309,0.68896,0.7002,0.67188,0.66357,0.66113,0.66553,0.7002,0.65723,0.7334,0.72119,0.7373,0.65381,0.60352,0.58447,0.59326,0.57861,0.56836,0.56055,0.55518,0.56641,0.56738,0.56299,0.54736,0.55615,0.55713,0.57324,0.57129,0.55322,0.53613,0.54736,0.53564,1.0
-1.6855,0.34253,0.00010443,0.60986,0.69043,3.916e-05,4.4703e-05,0.30322,0.55322,0.53564,0.52881,0.51563,0.50732,0.5,0.49341,0.49268,0.48462,0.47363,0.46729,0.46509,0.45972,0.46045,0.4519,0.43164,0.41797,0.40796,0.39551,0.55469,0.5332,0.53174,0.51758,0.50781,0.49951,0.49292,0.5,0.48999,0.48462,0.47388,0.47876,0.47681,0.48828,0.48022,0.45703,0.43945,0.44165,0.4248,0.59131,0.57715,0.58691,0.57861,0.59082,0.58154,0.58887,0.60156,0.59717,0.58496,0.57422,0.57861,0.5791,0.60254,0.58154,0.60059,0.58447,0.59912,0.55811,0.58887,0.60205,0.62939,0.62891,0.65576,0.64258,0.66309,0.69092,0.70215,0.67822,0.67188,0.67285,0.67871,0.71484,0.67188,0.75781,0.75342,0.77832,0.70117,0.6001,0.57813,0.58447,0.56885,0.55908,0.55176,0.54688,0.55811,0.55615,0.55273,0.53564,0.54443,0.54395,0.55811,0.55176,0.53125,0.51318,0.52246,0.50732,2.0
-1.6563,0.22644,0.00014615,0.5249,0.67578,0.00019431,5.2452e-05,0.26343,0.54688,0.51953,0.50732,0.48779,0.47632,0.46533,0.45581,0.45288,0.44141,0.427,0.41846,0.41455,0.40674,0.40576,0.39429,0.36792,0.35034,0.33716,0.32178,0.54688,0.51514,0.5083,0.48706,0.47412,0.46265,0.45313,0.45728,0.44336,0.43481,0.42188,0.4248,0.41943,0.42773,0.41553,0.38501,0.36328,0.36133,0.34058,0.58252,0.55713,0.55908,0.54297,0.55078,0.53711,0.53955,0.54736,0.53711,0.51904,0.50391,0.50391,0.49927,0.5166,0.48779,0.49219,0.4668,0.47021,0.41992,0.58008,0.58105,0.6001,0.58984,0.61084,0.59082,0.60547,0.62646,0.62939,0.5957,0.58252,0.57715,0.57471,0.60156,0.54736,0.6084,0.58643,0.59131,0.49756,0.59131,0.55762,0.55713,0.53369,0.52051,0.50928,0.50049,0.50781,0.50146,0.49268,0.47266,0.47852,0.47339,0.48291,0.47021,0.43896,0.41504,0.41699,0.39551,0.0
-1.542,0.21069,0.00014555,0.33618,0.41675,0.00016785,3.773e-05,0.40186,0.54932,0.52246,0.51123,0.49243,0.48096,0.47021,0.46094,0.45898,0.44873,0.43457,0.42627,0.42285,0.41626,0.41626,0.40479,0.37964,0.36304,0.35107,0.33691,0.55078,0.51953,0.51318,0.49243,0.47876,0.46729,0.45801,0.46313,0.45093,0.44214,0.42969,0.43286,0.42896,0.43872,0.427,0.39673,0.375,0.375,0.35474,0.58545,0.56104,0.56445,0.54883,0.55566,0.5415,0.54443,0.55322,0.54492,0.52637,0.51221,0.5127,0.50928,0.52832,0.50098,0.50488,0.47925,0.48462,0.4353,0.58301,0.58496,0.60498,0.59521,0.61475,0.59521,0.60986,0.63184,0.63672,0.60303,0.59082,0.58594,0.58496,0.61377,0.56104,0.62207,0.6001,0.60742,0.51514,0.59521,0.56201,0.5625,0.53906,0.52539,0.51367,0.50537,0.51367,0.50928,0.50049,0.4812,0.4873,0.48364,0.49438,0.48291,0.45142,0.42749,0.4314,0.4104,1.0
-1.3994,0.25488,9.191e-05,0.55322,0.43188,0.00017834,4.3333e-05,0.34937,0.55273,0.53271,0.5249,0.51025,0.50098,0.49243,0.48511,0.48389,0.47534,0.46338,0.45605,0.45361,0.44775,0.44824,0.43848,0.41602,0.40088,0.38965,0.37622,0.55469,0.53027,0.52734,0.51123,0.5,0.49097,0.48364,0.49023,0.47949,0.4729,0.46167,0.46582,0.46313,0.47412,0.4646,0.43823,0.4187,0.41992,0.40112,0.59033,0.57324,0.58105,0.56982,0.57959,0.56787,0.57324,0.5835,0.57715,0.56104,0.54834,0.5498,0.54834,0.56885,0.54395,0.55322,0.53027,0.53809,0.49097,0.58789,0.59717,0.62158,0.6167,0.63916,0.62207,0.63916,0.66357,0.67041,0.63965,0.62939,0.62549,0.62646,0.65723,0.60693,0.67383,0.65576,0.66602,0.57617,0.59961,0.57422,0.5791,0.56006,0.54883,0.54004,0.53369,0.54346,0.54053,0.53418,0.51611,0.52344,0.52148,0.53369,0.5249,0.4978,0.47632,0.48193,0.46338,2.0
-1.4375,0.2981,0.00015295,0.63037,0.68018,0.00021446,4.2021e-05,0.49976,0.55322,0.5332,0.52588,0.51123,0.50146,0.49219,0.48462,0.48413,0.47729,0.46436,0.45752,0.45483,0.45044,0.45215,0.44849,0.4231,0.40918,0.39941,0.3877,0.55664,0.53467,0.53369,0.51904,0.50635,0.49609,0.48828,0.49536,0.48779,0.48096,0.47095,0.47534,0.47583,0.49072,0.48877,0.46289,0.44409,0.44971,0.43311,0.59229,0.57959,0.58936,0.58008,0.58838,0.57617,0.58057,0.59131,0.58789,0.57178,0.56055,0.5625,0.56348,0.5874,0.56885,0.58252,0.56104,0.57227,0.52979,0.58984,0.60352,0.62939,0.62646,0.64795,0.62988,0.646,0.67041,0.68018,0.64893,0.64014,0.63623,0.63916,0.67334,0.62891,0.69971,0.68359,0.69678,0.61084,0.60254,0.58008,0.58643,0.56934,0.55713,0.54688,0.54004,0.55029,0.55078,0.54395,0.52783,0.53467,0.53516,0.55127,0.54785,0.52588,0.50537,0.51514,0.50098,0.0
-1.3838,0.37549,0.00019634,0.53223,0.40552,0.00023627,2.9862e-05,0.33716,0.55322,0.53467,0.52783,0.51416,0.50586,0.49854,0.49268,0.49219,0.48486,0.47437,0.46826,0.46655,0.46191,0.46313,0.45532,0.43701,0.4248,0.41675,0.40601,0.55469,0.53174,0.52979,0.51465,0.50439,0.49634,0.48999,0.4978,0.48779,0.48267,0.47217,0.47729,0.47583,0.48804,0.47949,0.4563,0.43896,0.44263,0.42627,0.59082,0.57422,0.58203,0.57178,0.58203,0.57129,0.57715,0.58789,0.58154,0.56641,0.5542,0.55615,0.55518,0.57617,0.55176,0.5625,0.54102,0.5498,0.50391,0.58789,0.59766,0.62207,0.61719,0.64014,0.62305,0.64014,0.66406,0.67041,0.63916,0.62842,0.62451,0.625,0.65576,0.60498,0.6709,0.65234,0.66162,0.57178,0.6001,0.5752,0.58057,0.56299,0.55225,0.54395,0.53906,0.5498,0.54736,0.54248,0.5249,0.5332,0.53174,0.54492,0.53662,0.5127,0.49316,0.50098,0.48389,1.0
-1.4473,0.25806,0.0001229,0.78955,0.48804,0.00022292,3.6478e-05,0.43774,0.55322,0.53418,0.52686,0.5127,0.50293,0.49414,0.48657,0.48608,0.47876,0.46655,0.45972,0.45703,0.45239,0.45386,0.44629,0.4248,0.41089,0.40137,0.38965,0.55664,0.53467,0.5332,0.51855,0.50635,0.49683,0.48901,0.49609,0.48804,0.48145,0.47119,0.47559,0.47534,0.48901,0.48389,0.46069,0.44214,0.44702,0.43042,0.59229,0.57959,0.58887,0.57959,0.58838,0.57666,0.58154,0.59229,0.58887,0.57275,0.56152,0.56348,0.56396,0.5874,0.56738,0.58105,0.55957,0.5708,0.52783,0.58984,0.60352,0.62939,0.62646,0.64893,0.63135,0.64795,0.67285,0.68262,0.65186,0.64307,0.63916,0.64209,0.67529,0.63037,0.70117,0.68555,0.69873,0.61279,0.60254,0.57959,0.58594,0.56934,0.55713,0.54736,0.54053,0.55127,0.55078,0.54443,0.52832,0.53564,0.53564,0.55029,0.54639,0.52344,0.50342,0.5127,0.49805,2.0
